packet_num,hex_data
1059,00 00 00 06 01 ce 00 15 01 04 01 3b 01 2f 01 6e 01 47 01 a6
1060,01 56 01 01 cc 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1061,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1062,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1063,00 00 00 f8 01 24 01 41 02 f2 00 8b 02 bf 00 c8 02 94 00 0a
1064,03 73 00 01 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1065,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1066,a5 1d 06 42 00 00 00 00 00 00 00 23 0d 02 0b 6c 00 0e 84 01
1067,59 01 91 01 39 3e 00 1f 00 01 f9 00 00 00 00 00 00 00 00 00
1068,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1069,00 00 00 29 03 5a 00 36 03 43 00 08 03 30 00 df 02 1c 00 8b
1070,02 10 00 01 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1071,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1072,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1073,00 00 00 4d 02 0b 00 f6 01 16 00 b0 01 27 00 81 01 39 00 45
1074,01 5e 00 01 3f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1075,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1076,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1077,00 00 00 1a 01 88 00 08 01 bc 00 f9 00 02 01 14 01 30 01 46
1078,01 5b 01 01 90 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1079,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1080,00 00 00 7d 01 69 01 b8 01 60 01 16 02 15 01 70 02 dc 00 bd
1081,02 a9 00 01 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1082,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1083,a5 20 06 43 00 00 00 00 00 00 00 24 60 02 23 0c 02 0b 6e 00
1084,0e 85 01 5a 01 91 01 39 3d 00 1f 00 01 70 00 00 00 00 00 00
1085,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1086,00 00 00 fc 02 85 00 2e 03 69 00 3c 03 56 00 22 03 3d 00 df
1087,02 2b 00 01 bd 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1088,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1089,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1090,00 00 00 9e 02 1b 00 1e 02 1d 00 f3 01 1a 00 c8 01 20 00 81
1091,01 37 00 01 35 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1092,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1093,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1094,00 00 00 41 01 5a 00 14 01 83 00 ef 00 c1 00 e6 00 09 01 f5
1095,00 54 01 01 bf 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1096,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1097,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1098,00 00 00 29 01 81 01 6a 01 86 01 a2 01 7d 01 0a 02 24 01 5f
1099,02 e0 00 01 ac 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1100,a5 27 06 44 00 00 00 00 00 00 00 24 5e 02 23 10 02 11 6a 00
1101,12 5b 13 6a 0b 70 00 0e 82 01 5b 01 91 01 39 3d 00 20 00 01
1102,07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1103,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1104,00 00 00 bd 02 a9 00 fc 02 85 00 40 03 65 00 4d 03 4e 00 0c
1105,03 38 00 01 65 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1106,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1107,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1108,00 00 00 df 02 23 00 9e 02 15 00 35 02 13 00 f3 01 1a 00 af
1109,01 29 00 01 f3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1110,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1111,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1112,00 00 00 81 01 39 00 43 01 5c 00 05 01 90 00 ef 00 c1 00 e1
1113,00 06 01 01 54 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1114,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1115,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1116,00 00 00 03 01 35 01 31 01 55 01 62 01 72 01 b3 01 4d 01 07
1117,02 1d 01 01 1c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1118,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1119,a5 1e 06 45 00 00 00 00 00 00 00 3a 72 00 24 5c 02 23 09 02
1120,0b 72 00 0e 86 01 5c 01 91 01 01 57 00 00 00 00 00 00 00 00
1121,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1122,00 00 00 5c 02 da 00 bb 02 a2 00 20 03 79 00 3e 03 60 00 37
1123,03 48 00 01 87 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1124,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1125,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1126,00 00 00 0a 03 34 00 f4 02 20 00 b5 02 11 00 4b 02 10 00 0d
1127,02 12 00 01 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1128,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1129,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1130,00 00 00 e0 01 1a 00 98 01 2f 00 57 01 50 00 3a 01 6e 00 0b
1131,01 a9 00 01 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1132,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1133,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1134,00 00 00 01 01 df 00 12 01 16 01 40 01 35 01 72 01 4e 01 bd
1135,01 3c 01 01 9e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1136,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1137,a5 20 06 46 00 00 00 00 00 00 00 24 5b 02 23 17 02 0b 73 00
1138,0e 7a 01 5c 01 91 01 39 3e 00 21 00 01 68 00 00 00 00 00 00
1139,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1140,00 00 00 04 02 15 01 5c 02 da 00 aa 02 ab 00 e9 02 85 00 2c
1141,03 64 00 01 2f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1142,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1143,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1144,00 00 00 3a 03 51 00 35 03 3a 00 f4 02 27 00 c8 02 16 00 8e
1145,02 0b 00 01 45 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1146,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1147,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1148,00 00 00 21 02 10 00 f8 01 14 00 b0 01 27 00 6c 01 44 00 48
1149,01 5f 00 01 6c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1150,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1151,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1152,00 00 00 0f 01 98 00 f7 00 d9 00 08 01 0e 01 2f 01 38 01 5a
1153,01 61 01 01 27 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1154,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1155,a5 23 06 47 00 00 00 00 00 00 00 3a 70 00 24 5a 02 23 24 02
1156,0b 75 00 0e 6f 01 5c 01 91 01 39 41 00 22 00 01 b6 00 00 00
1157,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1158,00 00 00 99 01 5f 01 ed 01 34 01 41 02 f2 00 9b 02 b5 00 eb
1159,02 8b 00 01 c1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1160,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1161,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1162,00 00 00 30 03 6e 00 3c 03 56 00 36 03 43 00 09 03 2c 00 de
1163,02 19 00 01 fa 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1164,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1165,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1166,00 00 00 8c 02 0d 00 36 02 0f 00 de 01 1b 00 b0 01 27 00 6c
1167,01 44 00 01 78 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1168,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1169,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1170,00 00 00 34 01 6a 00 fe 00 a3 00 01 01 cc 00 e9 00 1f 01 1e
1171,01 3c 01 01 6a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1172,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1173,a5 0e 06 48 00 00 00 00 00 00 00 24 62 02 01 29 00 00 00 00
1174,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1175,00 00 00 4a 01 63 01 96 01 56 01 de 01 3c 01 23 02 07 01 8b
1176,02 bf 00 01 ab 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1177,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1178,00 00 00 db 02 93 00 1e 03 73 00 3d 03 5b 00 23 03 46 00 08
1179,03 30 00 01 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1180,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1181,a5 12 24 59 02 23 22 02 0b 77 00 0e 70 01 5d 01 91 01 01 48
1182,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1183,00 00 00 c9 02 20 00 89 02 13 00 4b 02 0e 00 f5 01 17 00 98
1184,01 31 00 01 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1185,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1186,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1187,00 00 00 6b 01 42 00 43 01 5c 00 05 01 90 00 f3 00 c4 00 ef
1188,00 fb 00 01 58 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1189,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1190,a5 15 06 49 00 00 00 00 00 00 00 24 61 02 11 6b 00 12 5c 13
1191,6b 01 c1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1192,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1193,00 00 00 0f 01 2b 01 3d 01 4c 01 76 01 56 01 c0 01 44 01 21
1194,02 fe 00 01 21 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1195,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1196,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1197,00 00 00 6b 02 ce 00 ca 02 9a 00 0c 03 79 00 3e 03 60 00 39
1198,03 4c 00 01 8b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1199,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1200,a5 1d 3a 72 00 24 57 02 23 1f 02 0b 79 00 0d 07 00 0e 72 01
1201,5d 01 91 01 39 42 00 22 00 01 ec 00 00 00 00 00 00 00 00 00
1202,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1203,00 00 00 1f 03 35 00 f4 02 24 00 9e 02 15 00 4b 02 10 00 f3
1204,01 1a 00 01 4c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1205,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1206,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1207,00 00 00 c7 01 22 00 98 01 31 00 57 01 52 00 2a 01 7a 00 0f
1208,01 ab 00 01 1f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1209,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1210,a5 0e 06 4a 00 00 00 00 00 00 00 24 60 02 01 29 00 00 00 00
1211,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1212,00 00 00 fc 00 f1 00 24 01 12 01 49 01 42 01 7a 01 5f 01 a9
1213,01 5f 01 01 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1214,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1215,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1216,00 00 00 07 02 1d 01 5c 02 da 00 aa 02 ab 00 fa 02 7f 00 2c
1217,03 64 00 01 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1218,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1219,a5 15 3a 70 00 24 56 02 23 21 02 0b 7b 00 0e 70 01 5d 01 91
1220,01 01 9e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1221,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1222,00 00 00 26 03 50 00 0c 03 38 00 f4 02 24 00 c9 02 13 00 61
1223,02 0f 00 01 b3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1224,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1225,00 00 00 0a 02 15 00 e0 01 1a 00 98 01 2f 00 57 01 50 00 26
1226,01 78 00 01 b2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1227,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1228,a5 0e 06 4b 00 00 00 00 00 00 00 24 5f 02 01 29 00 00 00 00
1229,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1230,00 00 00 fb 00 b4 00 f3 00 ea 00 05 01 21 01 34 01 3e 01 66
1231,01 58 01 01 f5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1232,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1233,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1234,00 00 00 af 01 44 01 04 02 15 01 5c 02 da 00 aa 02 ab 00 fc
1235,02 85 00 01 ba 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1236,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1237,a5 15 3a 72 00 24 56 02 23 20 02 0b 7d 00 0e 71 01 5e 01 91
1238,01 01 99 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1239,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1240,00 00 00 2e 03 69 00 4f 03 53 00 36 03 3f 00 09 03 28 00 de
1241,02 16 00 01 fc 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1242,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1243,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1244,00 00 00 8e 02 0b 00 08 02 17 00 de 01 1b 00 b0 01 27 00 6c
1245,01 44 00 01 9e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1246,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1247,a5 0e 06 4c 00 00 00 00 00 00 00 24 5e 02 01 29 00 00 00 00
1248,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1249,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1250,a5 15 3a 70 00 24 54 02 23 1b 02 0b 7f 00 0e 74 01 5e 01 91
1251,01 01 9d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1252,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1253,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1254,a5 0e 06 4d 00 00 00 00 00 00 00 24 5c 02 01 2a 00 00 00 00
1255,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1256,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1257,00 00 00 81 01 39 00 34 01 6a 00 0f 01 98 00 f2 00 d7 00 f5
1258,00 15 01 01 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1259,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1260,a5 0e 3a 72 00 24 54 02 23 1a 02 0b 81 00 01 0e 00 00 00 00
1261,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1262,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1263,00 00 00 9b 02 b5 00 fc 02 85 00 1d 03 6e 00 28 03 54 00 0e
1264,03 41 00 01 a9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1265,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1266,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1267,00 00 00 df 02 2b 00 c9 02 19 00 76 02 0f 00 1f 02 13 00 de
1268,01 1b 00 01 38 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1269,a5 10 06 4e 00 00 00 00 00 00 00 24 5b 02 12 5d 01 bb 00 00
1270,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1271,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1272,00 00 00 c8 01 20 00 6c 01 44 00 59 01 54 00 2f 01 80 00 18
1273,01 b1 00 01 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1274,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1275,00 00 00 2d 01 d6 00 2d 01 1d 01 66 01 37 01 93 01 4c 01 e7
1276,01 23 01 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1277,a5 17 24 53 02 23 20 02 0b 82 00 0e 70 01 5e 01 91 01 39 41
1278,00 21 00 01 a9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1279,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1280,00 00 00 31 02 f8 00 8b 02 bf 00 db 02 93 00 0a 03 73 00 29
1281,03 5a 00 01 f0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1282,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1283,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1284,00 00 00 36 03 43 00 f3 02 2f 00 ca 02 1c 00 73 02 15 00 1e
1285,02 15 00 01 96 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1286,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1287,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1288,00 00 00 f6 01 16 00 b0 01 27 00 81 01 39 00 45 01 5e 00 1a
1289,01 88 00 01 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1290,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1291,00 00 00 f8 00 c6 00 f4 00 fe 00 0f 01 2b 01 49 01 42 01 8b
1292,01 3c 01 01 9b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1293,a5 15 3a 70 00 24 53 02 23 25 02 0b 84 00 0e 6d 01 5f 01 91
1294,01 01 95 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1295,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1296,00 00 00 d6 01 22 01 2e 02 f1 00 89 02 b8 00 eb 02 8b 00 1d
1297,03 6e 00 01 79 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1298,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1299,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1300,00 00 00 3d 03 5b 00 36 03 43 00 08 03 30 00 f4 02 1d 00 a1
1301,02 0f 00 01 c6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1302,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1303,a5 0e 06 50 00 00 00 00 00 00 00 24 5a 02 01 29 00 00 00 00
1304,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1305,00 00 00 4d 02 0b 00 0e 02 11 00 b0 01 27 00 98 01 2f 00 57
1306,01 50 00 01 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1307,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1308,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1309,00 00 00 26 01 78 00 ff 00 b6 00 fc 00 f1 00 32 01 08 01 56
1310,01 39 01 01 cf 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1311,a5 12 24 52 02 23 26 02 0b 86 00 0e 6c 01 5f 01 91 01 01 3e
1312,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1313,00 00 00 83 01 4d 01 d8 01 2b 01 21 02 fe 00 8b 02 bf 00 db
1314,02 93 00 01 29 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1315,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1316,00 00 00 1e 03 73 00 51 03 5d 00 37 03 48 00 0a 03 34 00 c9
1317,02 20 00 01 ea 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1318,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1319,a5 0e 06 51 00 00 00 00 00 00 00 24 59 02 01 29 00 00 00 00
1320,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1321,00 00 00 89 02 13 00 1e 02 15 00 de 01 1d 00 c8 01 20 00 81
1322,01 39 00 01 6a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1323,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1324,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1325,00 00 00 43 01 5c 00 2a 01 7a 00 f3 00 c4 00 0b 01 e6 00 1c
1326,01 21 01 01 b0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1327,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1328,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1329,00 00 00 49 01 42 01 83 01 4d 01 c0 01 44 01 13 02 0e 01 6d
1330,02 d5 00 01 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1331,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1332,00 00 00 bb 02 a2 00 fa 02 7f 00 2c 03 64 00 26 03 50 00 0c
1333,03 38 00 01 b0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1334,a5 20 06 52 00 00 00 00 00 00 00 24 58 02 23 28 02 0b 88 00
1335,0e 6b 01 5f 01 91 01 39 41 00 20 00 01 43 00 00 00 00 00 00
1336,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1337,00 00 00 f4 02 24 00 9e 02 15 00 34 02 16 00 0d 02 12 00 e0
1338,01 1a 00 01 a6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1339,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1340,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1341,00 00 00 98 01 2f 00 6c 01 44 00 48 01 5f 00 13 01 9a 00 fc
1342,00 dc 00 01 36 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1343,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1344,00 00 00 15 01 04 01 3b 01 2f 01 6e 01 47 01 bd 01 3c 01 f8
1345,01 24 01 01 86 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1346,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1347,00 00 00 4e 02 e6 00 9b 02 b5 00 eb 02 8b 00 1d 03 6e 00 3c
1348,03 56 00 01 ba 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1349,a5 1f 06 53 00 00 00 00 00 00 00 23 2d 02 12 5e 0b 8a 00 0e
1350,69 01 5f 01 91 01 39 40 00 20 00 01 4c 00 00 00 00 00 00 00
1351,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1352,00 00 00 22 03 3d 00 f4 02 2b 00 c9 02 19 00 60 02 12 00 08
1353,02 17 00 01 e1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1354,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1355,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1356,00 00 00 c7 01 22 00 98 01 2f 00 6b 01 42 00 45 01 5e 00 1d
1357,01 8a 00 01 31 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1358,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1359,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1360,00 00 00 01 01 cc 00 03 01 0a 01 37 01 28 01 62 01 50 01 a2
1361,01 4d 01 01 fa 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1362,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1363,00 00 00 ed 01 34 01 32 02 01 01 9d 02 bc 00 db 02 93 00 1e
1364,03 73 00 01 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
